plane

  -3.89899    1.05362   -3.94638
  -3.89899    1.08933   -3.91067
  -3.89899    1.12504   -3.87496
  -3.89899    1.16076   -3.83924
  -3.89899    1.19647   -3.80353
  -3.89899    1.23218   -3.76782
  -3.89899    1.26789   -3.73211
  -3.89899    1.30361   -3.69639
  -3.89899    1.33932   -3.66068
  -3.89899    1.37503   -3.62497
  -3.89899    1.41074   -3.58926
  -3.89899    1.44646   -3.55354
  -3.89899    1.48217   -3.51783
  -3.89899    1.51788   -3.48212
  -3.89899    1.55359   -3.44641
  -3.89899    1.58931   -3.41069
  -3.89899    1.62502   -3.37498
  -3.89899    1.66073   -3.33927
  -3.89899    1.69644   -3.30356
  -3.89899    1.73216   -3.26784
  -3.89899    1.76787   -3.23213
  -3.89899    1.80358   -3.19642
  -3.89899    1.83929   -3.16071
  -3.89899    1.87501   -3.12499
  -3.89899    1.91072   -3.08928
  -3.89899    1.94643   -3.05357
  -3.89899    1.98214   -3.01786
  -3.89899    2.01786   -2.98214
  -3.89899    2.05357   -2.94643
  -3.89899    2.08928   -2.91072
  -3.89899    2.12499   -2.87501
  -3.89899    2.16071   -2.83929
  -3.89899    2.19642   -2.80358
  -3.89899    2.23213   -2.76787
  -3.89899    2.26784   -2.73216
  -3.89899    2.30356   -2.69644
  -3.89899    2.33927   -2.66073
  -3.89899    2.37498   -2.62502
  -3.89899    2.41069   -2.58931
  -3.89899    2.44641   -2.55359
  -3.89899    2.48212   -2.51788
  -3.89899    2.51783   -2.48217
  -3.89899    2.55354   -2.44646
  -3.89899    2.58926   -2.41074
  -3.89899    2.62497   -2.37503
  -3.89899    2.66068   -2.33932
  -3.89899    2.69639   -2.30361
  -3.89899    2.73211   -2.26789
  -3.89899    2.76782   -2.23218
  -3.89899    2.80353   -2.19647
  -3.89899    2.83924   -2.16076
  -3.89899    2.87496   -2.12504
  -3.89899    2.91067   -2.08933
  -3.89899    2.94638   -2.05362
  -3.89899    2.98209   -2.01791
  -3.89899    3.01781   -1.98219
  -3.89899    3.05352   -1.94648
  -3.89899    3.08923   -1.91077
  -3.89899    3.12494   -1.87506
  -3.89899    3.16066   -1.83934
  -3.89899    3.19637   -1.80363
  -3.89899    3.23208   -1.76792
  -3.89899    3.26779   -1.73221
  -3.89899     3.3035    -1.6965
  -3.89899    3.33922   -1.66078
  -3.89899    3.37493   -1.62507
  -3.89899    3.41064   -1.58936
  -3.89899    3.44635   -1.55365
  -3.89899    3.48207   -1.51793
  -3.89899    3.51778   -1.48222
  -3.89899    3.55349   -1.44651
  -3.89899     3.5892    -1.4108
  -3.89899    3.62492   -1.37508
  -3.89899    3.66063   -1.33937
  -3.89899    3.69634   -1.30366
  -3.89899    3.73205   -1.26795
  -3.89899    3.76777   -1.23223
  -3.79798   0.232233   -4.76777
  -3.79798   0.267946   -4.73205
  -3.79798   0.303658   -4.69634
  -3.79798    0.33937   -4.66063
  -3.79798   0.375083   -4.62492
  -3.79798   0.410795    -4.5892
  -3.79798   0.446508   -4.55349
  -3.79798    0.48222   -4.51778
  -3.79798   0.517933   -4.48207
  -3.79798   0.553645   -4.44635
  -3.79798   0.589358   -4.41064
  -3.79798    0.62507   -4.37493
  -3.79798   0.660783   -4.33922
  -3.79798   0.696495    -4.3035
  -3.79798   0.732208   -4.26779
  -3.79798    0.76792   -4.23208
  -3.79798   0.803632   -4.19637
  -3.79798   0.839345   -4.16066
  -3.79798   0.875057   -4.12494
  -3.79798    0.91077   -4.08923
  -3.79798   0.946482   -4.05352
  -3.79798   0.982195   -4.01781
  -3.79798    1.01791   -3.98209
  -3.79798    1.05362   -3.94638
  -3.79798    1.08933   -3.91067
  -3.79798    1.12504   -3.87496
  -3.79798    1.16076   -3.83924
  -3.79798    1.19647   -3.80353
  -3.79798    1.23218   -3.76782
  -3.79798    1.26789   -3.73211
  -3.79798    1.30361   -3.69639
  -3.79798    1.33932   -3.66068
  -3.79798    1.37503   -3.62497
  -3.79798    1.41074   -3.58926
  -3.79798    1.44646   -3.55354
  -3.79798    1.48217   -3.51783
  -3.79798    1.51788   -3.48212
  -3.79798    1.55359   -3.44641
  -3.79798    1.58931   -3.41069
  -3.79798    1.62502   -3.37498
  -3.79798    1.66073   -3.33927
  -3.79798    1.69644   -3.30356
  -3.79798    1.73216   -3.26784
  -3.79798    1.76787   -3.23213
  -3.79798    1.80358   -3.19642
  -3.79798    1.83929   -3.16071
  -3.79798    1.87501   -3.12499
  -3.79798    1.91072   -3.08928
  -3.79798    1.94643   -3.05357
  -3.79798    1.98214   -3.01786
  -3.79798    2.01786   -2.98214
  -3.79798    2.05357   -2.94643
  -3.79798    2.08928   -2.91072
  -3.79798    2.12499   -2.87501
  -3.79798    2.16071   -2.83929
  -3.79798    2.19642   -2.80358
  -3.79798    2.23213   -2.76787
  -3.79798    2.26784   -2.73216
  -3.79798    2.30356   -2.69644
  -3.79798    2.33927   -2.66073
  -3.79798    2.37498   -2.62502
  -3.79798    2.41069   -2.58931
  -3.79798    2.44641   -2.55359
  -3.79798    2.48212   -2.51788
  -3.79798    2.51783   -2.48217
  -3.79798    2.55354   -2.44646
  -3.79798    2.58926   -2.41074
  -3.79798    2.62497   -2.37503
  -3.79798    2.66068   -2.33932
  -3.79798    2.69639   -2.30361
  -3.79798    2.73211   -2.26789
  -3.79798    2.76782   -2.23218
  -3.79798    2.80353   -2.19647
  -3.79798    2.83924   -2.16076
  -3.79798    2.87496   -2.12504
  -3.79798    2.91067   -2.08933
  -3.79798    2.94638   -2.05362
  -3.79798    2.98209   -2.01791
  -3.79798    3.01781   -1.98219
  -3.79798    3.05352   -1.94648
  -3.79798    3.08923   -1.91077
  -3.79798    3.12494   -1.87506
  -3.79798    3.16066   -1.83934
  -3.79798    3.19637   -1.80363
  -3.79798    3.23208   -1.76792
  -3.79798    3.26779   -1.73221
  -3.79798     3.3035    -1.6965
  -3.79798    3.33922   -1.66078
  -3.79798    3.37493   -1.62507
  -3.79798    3.41064   -1.58936
  -3.79798    3.44635   -1.55365
  -3.79798    3.48207   -1.51793
  -3.79798    3.51778   -1.48222
  -3.79798    3.55349   -1.44651
  -3.79798     3.5892    -1.4108
  -3.79798    3.62492   -1.37508
  -3.79798    3.66063   -1.33937
  -3.79798    3.69634   -1.30366
  -3.79798    3.73205   -1.26795
  -3.79798    3.76777   -1.23223
  -3.69697   0.232233   -4.76777
  -3.69697   0.267946   -4.73205
  -3.69697   0.303658   -4.69634
  -3.69697    0.33937   -4.66063
  -3.69697   0.375083   -4.62492
  -3.69697   0.410795    -4.5892
  -3.69697   0.446508   -4.55349
  -3.69697    0.48222   -4.51778
  -3.69697   0.517933   -4.48207
  -3.69697   0.553645   -4.44635
  -3.69697   0.589358   -4.41064
  -3.69697    0.62507   -4.37493
  -3.69697   0.660783   -4.33922
  -3.69697   0.696495    -4.3035
  -3.69697   0.732208   -4.26779
  -3.69697    0.76792   -4.23208
  -3.69697   0.803632   -4.19637
  -3.69697   0.839345   -4.16066
  -3.69697   0.875057   -4.12494
  -3.69697    0.91077   -4.08923
  -3.69697   0.946482   -4.05352
  -3.69697   0.982195   -4.01781
  -3.69697    1.01791   -3.98209
  -3.69697    1.05362   -3.94638
  -3.69697    1.08933   -3.91067
  -3.69697    1.12504   -3.87496
  -3.69697    1.16076   -3.83924
  -3.69697    1.19647   -3.80353
  -3.69697    1.23218   -3.76782
  -3.69697    1.26789   -3.73211
  -3.69697    1.30361   -3.69639
  -3.69697    1.33932   -3.66068
  -3.69697    1.37503   -3.62497
  -3.69697    1.41074   -3.58926
  -3.69697    1.44646   -3.55354
  -3.69697    1.48217   -3.51783
  -3.69697    1.51788   -3.48212
  -3.69697    1.55359   -3.44641
  -3.69697    1.58931   -3.41069
  -3.69697    1.62502   -3.37498
  -3.69697    1.66073   -3.33927
  -3.69697    1.69644   -3.30356
  -3.69697    1.73216   -3.26784
  -3.69697    1.76787   -3.23213
  -3.69697    1.80358   -3.19642
  -3.69697    1.83929   -3.16071
  -3.69697    1.87501   -3.12499
  -3.69697    1.91072   -3.08928
  -3.69697    1.94643   -3.05357
  -3.69697    1.98214   -3.01786
  -3.69697    2.01786   -2.98214
  -3.69697    2.05357   -2.94643
  -3.69697    2.08928   -2.91072
  -3.69697    2.12499   -2.87501
  -3.69697    2.16071   -2.83929
  -3.69697    2.19642   -2.80358
  -3.69697    2.23213   -2.76787
  -3.69697    2.26784   -2.73216
  -3.69697    2.30356   -2.69644
  -3.69697    2.33927   -2.66073
  -3.69697    2.37498   -2.62502
  -3.69697    2.41069   -2.58931
  -3.69697    2.44641   -2.55359
  -3.69697    2.48212   -2.51788
  -3.69697    2.51783   -2.48217
  -3.69697    2.55354   -2.44646
  -3.69697    2.58926   -2.41074
  -3.69697    2.62497   -2.37503
  -3.69697    2.66068   -2.33932
  -3.69697    2.69639   -2.30361
  -3.69697    2.73211   -2.26789
  -3.69697    2.76782   -2.23218
  -3.69697    2.80353   -2.19647
  -3.69697    2.83924   -2.16076
  -3.69697    2.87496   -2.12504
  -3.69697    2.91067   -2.08933
  -3.69697    2.94638   -2.05362
  -3.69697    2.98209   -2.01791
  -3.69697    3.01781   -1.98219
  -3.69697    3.05352   -1.94648
  -3.69697    3.08923   -1.91077
  -3.69697    3.12494   -1.87506
  -3.69697    3.16066   -1.83934
  -3.69697    3.19637   -1.80363
  -3.69697    3.23208   -1.76792
  -3.69697    3.26779   -1.73221
  -3.69697     3.3035    -1.6965
  -3.69697    3.33922   -1.66078
  -3.69697    3.37493   -1.62507
  -3.69697    3.41064   -1.58936
  -3.69697    3.44635   -1.55365
  -3.69697    3.48207   -1.51793
  -3.69697    3.51778   -1.48222
  -3.69697    3.55349   -1.44651
  -3.69697     3.5892    -1.4108
  -3.69697    3.62492   -1.37508
  -3.69697    3.66063   -1.33937
  -3.69697    3.69634   -1.30366
  -3.69697    3.73205   -1.26795
  -3.69697    3.76777   -1.23223
  -3.59596   0.232233   -4.76777
  -3.59596   0.267946   -4.73205
  -3.59596   0.303658   -4.69634
  -3.59596    0.33937   -4.66063
  -3.59596   0.375083   -4.62492
  -3.59596   0.410795    -4.5892
  -3.59596   0.446508   -4.55349
  -3.59596    0.48222   -4.51778
  -3.59596   0.517933   -4.48207
  -3.59596   0.553645   -4.44635
  -3.59596   0.589358   -4.41064
  -3.59596    0.62507   -4.37493
  -3.59596   0.660783   -4.33922
  -3.59596   0.696495    -4.3035
  -3.59596   0.732208   -4.26779
  -3.59596    0.76792   -4.23208
  -3.59596   0.803632   -4.19637
  -3.59596   0.839345   -4.16066
  -3.59596   0.875057   -4.12494
  -3.59596    0.91077   -4.08923
  -3.59596   0.946482   -4.05352
  -3.59596   0.982195   -4.01781
  -3.59596    1.01791   -3.98209
  -3.59596    1.05362   -3.94638
  -3.59596    1.08933   -3.91067
  -3.59596    1.12504   -3.87496
  -3.59596    1.16076   -3.83924
  -3.59596    1.19647   -3.80353
  -3.59596    1.23218   -3.76782
  -3.59596    1.26789   -3.73211
  -3.59596    1.30361   -3.69639
  -3.59596    1.33932   -3.66068
  -3.59596    1.37503   -3.62497
  -3.59596    1.41074   -3.58926
  -3.59596    1.44646   -3.55354
  -3.59596    1.48217   -3.51783
  -3.59596    1.51788   -3.48212
  -3.59596    1.55359   -3.44641
  -3.59596    1.58931   -3.41069
  -3.59596    1.62502   -3.37498
  -3.59596    1.66073   -3.33927
  -3.59596    1.69644   -3.30356
  -3.59596    1.73216   -3.26784
  -3.59596    1.76787   -3.23213
  -3.59596    1.80358   -3.19642
  -3.59596    1.83929   -3.16071
  -3.59596    1.87501   -3.12499
  -3.59596    1.91072   -3.08928
  -3.59596    1.94643   -3.05357
  -3.59596    1.98214   -3.01786
  -3.59596    2.01786   -2.98214
  -3.59596    2.05357   -2.94643
  -3.59596    2.08928   -2.91072
  -3.59596    2.12499   -2.87501
  -3.59596    2.16071   -2.83929
  -3.59596    2.19642   -2.80358
  -3.59596    2.23213   -2.76787
  -3.59596    2.26784   -2.73216
  -3.59596    2.30356   -2.69644
  -3.59596    2.33927   -2.66073
  -3.59596    2.37498   -2.62502
  -3.59596    2.41069   -2.58931
  -3.59596    2.44641   -2.55359
  -3.59596    2.48212   -2.51788
  -3.59596    2.51783   -2.48217
  -3.59596    2.55354   -2.44646
  -3.59596    2.58926   -2.41074
  -3.59596    2.62497   -2.37503
  -3.59596    2.66068   -2.33932
  -3.59596    2.69639   -2.30361
  -3.59596    2.73211   -2.26789
  -3.59596    2.76782   -2.23218
  -3.59596    2.80353   -2.19647
  -3.59596    2.83924   -2.16076
  -3.59596    2.87496   -2.12504
  -3.59596    2.91067   -2.08933
  -3.59596    2.94638   -2.05362
  -3.59596    2.98209   -2.01791
  -3.59596    3.01781   -1.98219
  -3.59596    3.05352   -1.94648
  -3.59596    3.08923   -1.91077
  -3.59596    3.12494   -1.87506
  -3.59596    3.16066   -1.83934
  -3.59596    3.19637   -1.80363
  -3.59596    3.23208   -1.76792
  -3.59596    3.26779   -1.73221
  -3.59596     3.3035    -1.6965
  -3.59596    3.33922   -1.66078
  -3.59596    3.37493   -1.62507
  -3.59596    3.41064   -1.58936
  -3.59596    3.44635   -1.55365
  -3.59596    3.48207   -1.51793
  -3.59596    3.51778   -1.48222
  -3.59596    3.55349   -1.44651
  -3.59596     3.5892    -1.4108
  -3.59596    3.62492   -1.37508
  -3.59596    3.66063   -1.33937
  -3.59596    3.69634   -1.30366
  -3.59596    3.73205   -1.26795
  -3.59596    3.76777   -1.23223
  -3.49495   0.232233   -4.76777
  -3.49495   0.267946   -4.73205
  -3.49495   0.303658   -4.69634
  -3.49495    0.33937   -4.66063
  -3.49495   0.375083   -4.62492
  -3.49495   0.410795    -4.5892
  -3.49495   0.446508   -4.55349
  -3.49495    0.48222   -4.51778
  -3.49495   0.517933   -4.48207
  -3.49495   0.553645   -4.44635
  -3.49495   0.589358   -4.41064
  -3.49495    0.62507   -4.37493
  -3.49495   0.660783   -4.33922
  -3.49495   0.696495    -4.3035
  -3.49495   0.732208   -4.26779
  -3.49495    0.76792   -4.23208
  -3.49495   0.803632   -4.19637
  -3.49495   0.839345   -4.16066
  -3.49495   0.875057   -4.12494
  -3.49495    0.91077   -4.08923
  -3.49495   0.946482   -4.05352
  -3.49495   0.982195   -4.01781
  -3.49495    1.01791   -3.98209
  -3.49495    1.05362   -3.94638
  -3.49495    1.08933   -3.91067
  -3.49495    1.12504   -3.87496
  -3.49495    1.16076   -3.83924
  -3.49495    1.19647   -3.80353
  -3.49495    1.23218   -3.76782
  -3.49495    1.26789   -3.73211
  -3.49495    1.30361   -3.69639
  -3.49495    1.33932   -3.66068
  -3.49495    1.37503   -3.62497
  -3.49495    1.41074   -3.58926
  -3.49495    1.44646   -3.55354
  -3.49495    1.48217   -3.51783
  -3.49495    1.51788   -3.48212
  -3.49495    1.55359   -3.44641
  -3.49495    1.58931   -3.41069
  -3.49495    1.62502   -3.37498
  -3.49495    1.66073   -3.33927
  -3.49495    1.69644   -3.30356
  -3.49495    1.73216   -3.26784
  -3.49495    1.76787   -3.23213
  -3.49495    1.80358   -3.19642
  -3.49495    1.83929   -3.16071
  -3.49495    1.87501   -3.12499
  -3.49495    1.91072   -3.08928
  -3.49495    1.94643   -3.05357
  -3.49495    1.98214   -3.01786
  -3.49495    2.01786   -2.98214
  -3.49495    2.05357   -2.94643
  -3.49495    2.08928   -2.91072
  -3.49495    2.12499   -2.87501
  -3.49495    2.16071   -2.83929
  -3.49495    2.19642   -2.80358
  -3.49495    2.23213   -2.76787
  -3.49495    2.26784   -2.73216
  -3.49495    2.30356   -2.69644
  -3.49495    2.33927   -2.66073
  -3.49495    2.37498   -2.62502
  -3.49495    2.41069   -2.58931
  -3.49495    2.44641   -2.55359
  -3.49495    2.48212   -2.51788
  -3.49495    2.51783   -2.48217
  -3.49495    2.55354   -2.44646
  -3.49495    2.58926   -2.41074
  -3.49495    2.62497   -2.37503
  -3.49495    2.66068   -2.33932
  -3.49495    2.69639   -2.30361
  -3.49495    2.73211   -2.26789
  -3.49495    2.76782   -2.23218
  -3.49495    2.80353   -2.19647
  -3.49495    2.83924   -2.16076
  -3.49495    2.87496   -2.12504
  -3.49495    2.91067   -2.08933
  -3.49495    2.94638   -2.05362
  -3.49495    2.98209   -2.01791
  -3.49495    3.01781   -1.98219
  -3.49495    3.05352   -1.94648
  -3.49495    3.08923   -1.91077
  -3.49495    3.12494   -1.87506
  -3.49495    3.16066   -1.83934
  -3.49495    3.19637   -1.80363
  -3.49495    3.23208   -1.76792
  -3.49495    3.26779   -1.73221
  -3.49495     3.3035    -1.6965
  -3.49495    3.33922   -1.66078
  -3.49495    3.37493   -1.62507
  -3.49495    3.41064   -1.58936
  -3.49495    3.44635   -1.55365
  -3.49495    3.48207   -1.51793
  -3.49495    3.51778   -1.48222
  -3.49495    3.55349   -1.44651
  -3.49495     3.5892    -1.4108
  -3.49495    3.62492   -1.37508
  -3.49495    3.66063   -1.33937
  -3.49495    3.69634   -1.30366
  -3.49495    3.73205   -1.26795
  -3.49495    3.76777   -1.23223
  -3.39394   0.232233   -4.76777
  -3.39394   0.267946   -4.73205
  -3.39394   0.303658   -4.69634
  -3.39394    0.33937   -4.66063
  -3.39394   0.375083   -4.62492
  -3.39394   0.410795    -4.5892
  -3.39394   0.446508   -4.55349
  -3.39394    0.48222   -4.51778
  -3.39394   0.517933   -4.48207
  -3.39394   0.553645   -4.44635
  -3.39394   0.589358   -4.41064
  -3.39394    0.62507   -4.37493
  -3.39394   0.660783   -4.33922
  -3.39394   0.696495    -4.3035
  -3.39394   0.732208   -4.26779
  -3.39394    0.76792   -4.23208
  -3.39394   0.803632   -4.19637
  -3.39394   0.839345   -4.16066
  -3.39394   0.875057   -4.12494
  -3.39394    0.91077   -4.08923
  -3.39394   0.946482   -4.05352
  -3.39394   0.982195   -4.01781
  -3.39394    1.01791   -3.98209
  -3.39394    1.05362   -3.94638
  -3.39394    1.08933   -3.91067
  -3.39394    1.12504   -3.87496
  -3.39394    1.16076   -3.83924
  -3.39394    1.19647   -3.80353
  -3.39394    1.23218   -3.76782
  -3.39394    1.26789   -3.73211
  -3.39394    1.30361   -3.69639
  -3.39394    1.33932   -3.66068
  -3.39394    1.37503   -3.62497
  -3.39394    1.41074   -3.58926
  -3.39394    1.44646   -3.55354
  -3.39394    1.48217   -3.51783
  -3.39394    1.51788   -3.48212
  -3.39394    1.55359   -3.44641
  -3.39394    1.58931   -3.41069
  -3.39394    1.62502   -3.37498
  -3.39394    1.66073   -3.33927
  -3.39394    1.69644   -3.30356
  -3.39394    1.73216   -3.26784
  -3.39394    1.76787   -3.23213
  -3.39394    1.80358   -3.19642
  -3.39394    1.83929   -3.16071
  -3.39394    1.87501   -3.12499
  -3.39394    1.91072   -3.08928
  -3.39394    1.94643   -3.05357
  -3.39394    1.98214   -3.01786
  -3.39394    2.01786   -2.98214
  -3.39394    2.05357   -2.94643
  -3.39394    2.08928   -2.91072
  -3.39394    2.12499   -2.87501
  -3.39394    2.16071   -2.83929
  -3.39394    2.19642   -2.80358
  -3.39394    2.23213   -2.76787
  -3.39394    2.26784   -2.73216
  -3.39394    2.30356   -2.69644
  -3.39394    2.33927   -2.66073
  -3.39394    2.37498   -2.62502
  -3.39394    2.41069   -2.58931
  -3.39394    2.44641   -2.55359
  -3.39394    2.48212   -2.51788
  -3.39394    2.51783   -2.48217
  -3.39394    2.55354   -2.44646
  -3.39394    2.58926   -2.41074
  -3.39394    2.62497   -2.37503
  -3.39394    2.66068   -2.33932
  -3.39394    2.69639   -2.30361
  -3.39394    2.73211   -2.26789
  -3.39394    2.76782   -2.23218
  -3.39394    2.80353   -2.19647
  -3.39394    2.83924   -2.16076
  -3.39394    2.87496   -2.12504
  -3.39394    2.91067   -2.08933
  -3.39394    2.94638   -2.05362
  -3.39394    2.98209   -2.01791
  -3.39394    3.01781   -1.98219
  -3.39394    3.05352   -1.94648
  -3.39394    3.08923   -1.91077
  -3.39394    3.12494   -1.87506
  -3.39394    3.16066   -1.83934
  -3.39394    3.19637   -1.80363
  -3.39394    3.23208   -1.76792
  -3.39394    3.26779   -1.73221
  -3.39394     3.3035    -1.6965
  -3.39394    3.33922   -1.66078
  -3.39394    3.37493   -1.62507
  -3.39394    3.41064   -1.58936
  -3.39394    3.44635   -1.55365
  -3.39394    3.48207   -1.51793
  -3.39394    3.51778   -1.48222
  -3.39394    3.55349   -1.44651
  -3.39394     3.5892    -1.4108
  -3.39394    3.62492   -1.37508
  -3.39394    3.66063   -1.33937
  -3.39394    3.69634   -1.30366
  -3.39394    3.73205   -1.26795
  -3.39394    3.76777   -1.23223
  -3.29293   0.232233   -4.76777
  -3.29293   0.267946   -4.73205
  -3.29293   0.303658   -4.69634
  -3.29293    0.33937   -4.66063
  -3.29293   0.375083   -4.62492
  -3.29293   0.410795    -4.5892
  -3.29293   0.446508   -4.55349
  -3.29293    0.48222   -4.51778
  -3.29293   0.517933   -4.48207
  -3.29293   0.553645   -4.44635
  -3.29293   0.589358   -4.41064
  -3.29293    0.62507   -4.37493
  -3.29293   0.660783   -4.33922
  -3.29293   0.696495    -4.3035
  -3.29293   0.732208   -4.26779
  -3.29293    0.76792   -4.23208
  -3.29293   0.803632   -4.19637
  -3.29293   0.839345   -4.16066
  -3.29293   0.875057   -4.12494
  -3.29293    0.91077   -4.08923
  -3.29293   0.946482   -4.05352
  -3.29293   0.982195   -4.01781
  -3.29293    1.01791   -3.98209
  -3.29293    1.05362   -3.94638
  -3.29293    1.08933   -3.91067
  -3.29293    1.12504   -3.87496
  -3.29293    1.16076   -3.83924
  -3.29293    1.19647   -3.80353
  -3.29293    1.23218   -3.76782
  -3.29293    1.26789   -3.73211
  -3.29293    1.30361   -3.69639
  -3.29293    1.33932   -3.66068
  -3.29293    1.37503   -3.62497
  -3.29293    1.41074   -3.58926
  -3.29293    1.44646   -3.55354
  -3.29293    1.48217   -3.51783
  -3.29293    1.51788   -3.48212
  -3.29293    1.55359   -3.44641
  -3.29293    1.58931   -3.41069
  -3.29293    1.62502   -3.37498
  -3.29293    1.66073   -3.33927
  -3.29293    1.69644   -3.30356
  -3.29293    1.73216   -3.26784
  -3.29293    1.76787   -3.23213
  -3.29293    1.80358   -3.19642
  -3.29293    1.83929   -3.16071
  -3.29293    1.87501   -3.12499
  -3.29293    1.91072   -3.08928
  -3.29293    1.94643   -3.05357
  -3.29293    1.98214   -3.01786
  -3.29293    2.01786   -2.98214
  -3.29293    2.05357   -2.94643
  -3.29293    2.08928   -2.91072
  -3.29293    2.12499   -2.87501
  -3.29293    2.16071   -2.83929
  -3.29293    2.19642   -2.80358
  -3.29293    2.23213   -2.76787
  -3.29293    2.26784   -2.73216
  -3.29293    2.30356   -2.69644
  -3.29293    2.33927   -2.66073
  -3.29293    2.37498   -2.62502
  -3.29293    2.41069   -2.58931
  -3.29293    2.44641   -2.55359
  -3.29293    2.48212   -2.51788
  -3.29293    2.51783   -2.48217
  -3.29293    2.55354   -2.44646
  -3.29293    2.58926   -2.41074
  -3.29293    2.62497   -2.37503
  -3.29293    2.66068   -2.33932
  -3.29293    2.69639   -2.30361
  -3.29293    2.73211   -2.26789
  -3.29293    2.76782   -2.23218
  -3.29293    2.80353   -2.19647
  -3.29293    2.83924   -2.16076
  -3.29293    2.87496   -2.12504
  -3.29293    2.91067   -2.08933
  -3.29293    2.94638   -2.05362
  -3.29293    2.98209   -2.01791
  -3.29293    3.01781   -1.98219
  -3.29293    3.05352   -1.94648
  -3.29293    3.08923   -1.91077
  -3.29293    3.12494   -1.87506
  -3.29293    3.16066   -1.83934
  -3.29293    3.19637   -1.80363
  -3.29293    3.23208   -1.76792
  -3.29293    3.26779   -1.73221
  -3.29293     3.3035    -1.6965
  -3.29293    3.33922   -1.66078
  -3.29293    3.37493   -1.62507
  -3.29293    3.41064   -1.58936
  -3.29293    3.44635   -1.55365
  -3.29293    3.48207   -1.51793
  -3.29293    3.51778   -1.48222
  -3.29293    3.55349   -1.44651
